Date,High,Low,Open,Close,Volume,Adj Close,Ticker
2016-06-23,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-06-24,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-06-27,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-06-29,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-06-30,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-01,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-05,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-06,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-07,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-08,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-11,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-12,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-13,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-14,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-15,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-18,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-19,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-20,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-21,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-22,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-25,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-26,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-27,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-28,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-07-29,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-01,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-02,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-03,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-04,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-08,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-09,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-10,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-11,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-15,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-16,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-17,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-18,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-19,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-22,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-23,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-24,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-25,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-26,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-29,1220.0,1220.0,1220.0,1220.0,0.0,1220.0,SSNLF
2016-08-30,1250.0,1250.0,1250.0,1250.0,1.0,1250.0,SSNLF
2016-08-31,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-01,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-02,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-06,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-07,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-08,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-09,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-12,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-13,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-14,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-15,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-16,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-19,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-20,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-21,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-22,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-09-23,1550.0,1490.0,1550.0,1550.0,1.0,1550.0,SSNLF
2016-09-26,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-09-27,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-09-28,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-09-29,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-09-30,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-10-03,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-10-04,1550.0,1550.0,1550.0,1550.0,0.0,1550.0,SSNLF
2016-10-05,1600.0,1600.0,1600.0,1600.0,1.0,1600.0,SSNLF
2016-10-06,1600.0,1600.0,1600.0,1600.0,0.0,1600.0,SSNLF
2016-10-07,1350.0,1350.0,1350.0,1350.0,1.0,1350.0,SSNLF
2016-10-10,1350.0,1350.0,1350.0,1350.0,1.0,1350.0,SSNLF
2016-10-11,1350.0,1350.0,1350.0,1350.0,0.0,1350.0,SSNLF
2016-10-12,1350.0,1350.0,1350.0,1350.0,0.0,1350.0,SSNLF
2016-10-13,1425.0,1425.0,1425.0,1425.0,1.0,1425.0,SSNLF
2016-10-14,1425.0,1425.0,1425.0,1425.0,0.0,1425.0,SSNLF
2016-10-17,1425.0,1425.0,1425.0,1425.0,0.0,1425.0,SSNLF
2016-10-18,1425.0,1425.0,1425.0,1425.0,0.0,1425.0,SSNLF
2016-10-19,1450.0,1250.0,1250.0,1250.0,1.0,1250.0,SSNLF
2016-10-20,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-21,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-24,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-25,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-26,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-27,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-28,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-10-31,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-01,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-02,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-03,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-04,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-07,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-08,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-09,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-10,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-11,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-14,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-15,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-16,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-17,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-18,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-21,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-22,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-23,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-25,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-28,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-29,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-11-30,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-01,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-02,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-05,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-06,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-07,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-08,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-09,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-12,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-13,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-14,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-15,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-16,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-19,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-20,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-21,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-22,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-23,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-27,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-28,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-29,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2016-12-30,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-03,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-04,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-05,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-06,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-09,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-10,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-11,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-12,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-13,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-17,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-18,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-19,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-20,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-23,1250.0,1250.0,1250.0,1250.0,0.0,1250.0,SSNLF
2017-01-24,1400.0,1400.0,1400.0,1400.0,1.0,1400.0,SSNLF
2017-01-25,1400.0,1400.0,1400.0,1400.0,0.0,1400.0,SSNLF
2017-01-26,1400.0,1400.0,1400.0,1400.0,0.0,1400.0,SSNLF
2017-01-27,1500.0,1500.0,1500.0,1500.0,1.0,1500.0,SSNLF
2017-01-30,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-01-31,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-01,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-02,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-03,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-06,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-07,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-08,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-09,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-10,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-13,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-14,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-15,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-16,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-17,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-21,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-22,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-23,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-24,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-27,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-02-28,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-01,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-02,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-03,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-06,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-07,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-08,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-09,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-10,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-13,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-14,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-15,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-16,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-17,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-20,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-21,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-22,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-23,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-24,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-27,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-28,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-29,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-30,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-03-31,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-03,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-04,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-05,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-06,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-07,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-10,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-11,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-12,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-13,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-17,1500.0,1500.0,1500.0,1500.0,0.0,1500.0,SSNLF
2017-04-18,1850.0,1850.0,1850.0,1850.0,1.0,1850.0,SSNLF
2017-04-19,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-20,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-21,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-24,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-25,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-26,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-27,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-04-28,1970.0,1850.0,1850.0,1850.0,4.0,1850.0,SSNLF
2017-05-02,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-03,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-04,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-05,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-08,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-09,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-10,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-11,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-12,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-15,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-16,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-17,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-18,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-19,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-22,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-23,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-24,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-25,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-26,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-30,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-05-31,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-06-01,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-06-02,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-06-05,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-06-06,1850.0,1850.0,1850.0,1850.0,0.0,1850.0,SSNLF
2017-06-07,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-08,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-09,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-12,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-13,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-14,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-15,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-16,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-19,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-20,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-21,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-22,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-23,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-26,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-27,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-28,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-29,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-06-30,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-07-03,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-07-05,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-07-06,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-07-07,2080.0,2080.0,2080.0,2080.0,1.0,2080.0,SSNLF
2017-07-10,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-11,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-12,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-13,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-14,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-17,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-18,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-19,2080.0,2080.0,2080.0,2080.0,0.0,2080.0,SSNLF
2017-07-20,2320.0,2320.0,2320.0,2320.0,1.0,2320.0,SSNLF
2017-07-21,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-24,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-25,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-26,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-27,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-28,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-07-31,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-01,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-02,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-03,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-04,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-07,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-08,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-09,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-10,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-11,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-14,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-15,2081.0,2081.0,2081.0,2081.0,0.0,2081.0,SSNLF
2017-08-16,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-08-17,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-08-18,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-08-21,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-08-22,2030.0,2030.0,2030.0,2030.0,1.0,2030.0,SSNLF
2017-08-23,2020.0,2000.0,2020.0,2020.0,1.0,2020.0,SSNLF
2017-08-24,2000.0,1900.0,2000.0,2000.0,1.0,2000.0,SSNLF
2017-08-25,2000.0,2000.0,2000.0,2000.0,0.0,2000.0,SSNLF
2017-08-28,1950.0,1900.0,1950.0,1950.0,1.0,1950.0,SSNLF
2017-08-29,1950.0,1950.0,1950.0,1950.0,0.0,1950.0,SSNLF
2017-08-30,1950.0,1950.0,1950.0,1950.0,0.0,1950.0,SSNLF
2017-08-31,1950.0,1950.0,1950.0,1950.0,0.0,1950.0,SSNLF
2017-09-01,1975.0,1975.0,1975.0,1975.0,1.0,1975.0,SSNLF
2017-09-05,1975.0,1975.0,1975.0,1975.0,0.0,1975.0,SSNLF
2017-09-06,1975.0,1975.0,1975.0,1975.0,0.0,1975.0,SSNLF
2017-09-07,1975.0,1975.0,1975.0,1975.0,0.0,1975.0,SSNLF
2017-09-08,1975.0,1975.0,1975.0,1975.0,0.0,1975.0,SSNLF
2017-09-11,2100.0,2100.0,2100.0,2100.0,1.0,2100.0,SSNLF
2017-09-12,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-13,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-14,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-15,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-18,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-19,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-20,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-21,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-22,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-25,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-26,2100.0,2100.0,2100.0,2100.0,0.0,2100.0,SSNLF
2017-09-27,2150.0,2150.0,2150.0,2150.0,1.0,2150.0,SSNLF
2017-09-28,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-09-29,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-02,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-03,2150.0,2150.0,2150.0,2150.0,1.0,2150.0,SSNLF
2017-10-04,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-05,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-06,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-09,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-10,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-11,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-12,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-13,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-16,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-17,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-18,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-19,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
2017-10-20,2150.0,2150.0,2150.0,2150.0,0.0,2150.0,SSNLF
